timestamp,temp,hum,air,device,description,brightness,air_temp,sur_temp
2024-07-02 05:00:00,28.0,84.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-02 05:00:00,26.1,80.43,43.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 05:00:00,25.93,80.79,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 05:00:00,26.1,80.43,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 05:10:00,26.1,80.66,44.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 05:10:00,25.92,81.0,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 05:10:00,26.1,80.66,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 05:20:00,26.13,80.6,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 05:20:00,26.13,80.6,43.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 05:20:00,25.9,81.2,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 05:30:00,25.94,81.3,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 05:30:00,26.12,80.94,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 05:30:00,26.12,80.94,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 05:40:00,25.96,81.31,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 05:40:00,26.15,80.93,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 05:40:00,26.15,80.93,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 05:50:00,25.97,81.31,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 05:50:00,26.19,81.14,41.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 05:50:00,26.19,81.14,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 06:00:00,26.17,81.23,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 06:00:00,26.17,81.23,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 06:00:00,28.0,89.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-02 06:00:00,25.97,81.61,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 06:10:00,26.0,81.38,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 06:10:00,26.16,81.0,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 06:10:00,26.16,81.0,0.0,T2G2_imputed,0,0.0,0.0,0.0
