id,clientID,topic,message,timestamp
1108,t2g5:108,t2g5, temp; 33.88 humid; 60.16 quality; 32,11/7/2024 17:56
1109,t2g5:108,t2g5, temp; 29.09 humid; 60.48 quality; 32,11/7/2024 18:12
1110,t2g5:108,t2g5, temp; 33.54 humid; 60.38 quality; 31,11/7/2024 18:27
1111,t2g5:108,t2g5, temp; 31.14 humid; 61.07 quality; 32,11/7/2024 18:42
1112,t2g5:108,t2g5, temp; 27.72 humid; 61.02 quality; 32,11/7/2024 18:57
1113,t2g5:108,t2g5, temp; 30.46 humid; 61.23 quality; 32,11/7/2024 19:12
1114,t2g5:108,t2g5, temp; 31.14 humid; 62.29 quality; 32,11/7/2024 19:27
1115,t2g5:108,t2g5, temp; 28.06 humid; 63.17 quality; 33,11/7/2024 19:42
1116,t2g5:108,t2g5, temp; 33.19 humid; 63.79 quality; 31,11/7/2024 19:57
1117,t2g5:108,t2g5, temp; 31.48 humid; 64.04 quality; 32,11/7/2024 20:12
1118,t2g5:108,t2g5, temp; 28.74 humid; 64.04 quality; 32,11/7/2024 20:27
1119,t2g5:108,t2g5, temp; 32.51 humid; 64.40 quality; 32,11/7/2024 20:42
1120,t2g5:108,t2g5, temp; 31.14 humid; 65.19 quality; 32,11/7/2024 20:57
1121,t2g5:108,t2g5, temp; 31.82 humid; 66.02 quality; 31,11/7/2024 21:12
1122,t2g5:108,t2g5, temp; 29.09 humid; 66.83 quality; 32,11/7/2024 21:27
1123,t2g5:108,t2g5, temp; 33.54 humid; 67.96 quality; 32,11/7/2024 21:42
1124,t2g5:108,t2g5, temp; 32.85 humid; 68.62 quality; 27,11/7/2024 21:57
1125,t2g5:108,t2g5, temp; 28.06 humid; 69.43 quality; 33,11/7/2024 22:12
1126,t2g5:108,t2g5, temp; 33.19 humid; 70.11 quality; 33,11/7/2024 22:27
1127,t2g5:108,t2g5, temp; 30.11 humid; 70.90 quality; 31,11/7/2024 22:42
1128,t2g5:108,t2g5, temp; 31.48 humid; 71.51 quality; 31,11/7/2024 22:57
1129,t2g5:108,t2g5, temp; 33.19 humid; 72.19 quality; 32,11/7/2024 23:12
1130,t2g5:108,t2g5, temp; 28.74 humid; 72.63 quality; 32,11/7/2024 23:27
1131,t2g5:108,t2g5, temp; 28.40 humid; 72.84 quality; 31,11/7/2024 23:42
1132,t2g5:108,t2g5, temp; 32.51 humid; 73.46 quality; 32,11/7/2024 23:57
1133,t2g5:108,t2g5, temp; 30.46 humid; 73.87 quality; 32,12/7/2024 0:12
1134,t2g5:108,t2g5, temp; 29.77 humid; 74.87 quality; 32,12/7/2024 0:27
1135,t2g5:108,t2g5, temp; 32.85 humid; 74.32 quality; 32,12/7/2024 0:42
1136,t2g5:108,t2g5, temp; 28.06 humid; 74.76 quality; 33,12/7/2024 0:57
1137,t2g5:108,t2g5, temp; 29.77 humid; 75.63 quality; 33,12/7/2024 1:12
1138,t2g5:108,t2g5, temp; 29.09 humid; 75.16 quality; 32,12/7/2024 1:28
1139,t2g5:108,t2g5, temp; 28.40 humid; 75.72 quality; 31,12/7/2024 1:43
1140,t2g5:108,t2g5, temp; 27.38 humid; 75.99 quality; 33,12/7/2024 1:58
1141,t2g5:108,t2g5, temp; 33.54 humid; 76.22 quality; 32,12/7/2024 2:13
1142,t2g5:108,t2g5, temp; 32.85 humid; 76.42 quality; 32,12/7/2024 2:28
1143,t2g5:108,t2g5, temp; 31.14 humid; 76.78 quality; 32,12/7/2024 2:43
1144,t2g5:108,t2g5, temp; 29.77 humid; 77.00 quality; 33,12/7/2024 2:58
1145,t2g5:108,t2g5, temp; 29.77 humid; 77.05 quality; 32,12/7/2024 3:13
1146,t2g5:108,t2g5, temp; 33.19 humid; 76.97 quality; 32,12/7/2024 3:28
1147,t2g5:108,t2g5, temp; 33.54 humid; 77.15 quality; 33,12/7/2024 3:43
1148,t2g5:108,t2g5, temp; 30.80 humid; 77.25 quality; 33,12/7/2024 3:58
1149,t2g5:108,t2g5, temp; 30.46 humid; 77.25 quality; 33,12/7/2024 4:13
1150,t2g5:108,t2g5, temp; 30.80 humid; 77.54 quality; 33,12/7/2024 4:28
1151,t2g5:108,t2g5, temp; 27.38 humid; 77.78 quality; 33,12/7/2024 4:43
1152,t2g5:108,t2g5, temp; 32.85 humid; 77.75 quality; 34,12/7/2024 4:58
1153,t2g5:108,t2g5, temp; 27.72 humid; 77.91 quality; 33,12/7/2024 5:13
1154,t2g5:108,t2g5, temp; 31.82 humid; 78.10 quality; 34,12/7/2024 5:28
1155,t2g5:108,t2g5, temp; 30.46 humid; 78.52 quality; 33,12/7/2024 5:43
1156,t2g5:108,t2g5, temp; 31.82 humid; 78.80 quality; 33,12/7/2024 5:58
1157,t2g5:108,t2g5, temp; 33.54 humid; 78.85 quality; 33,12/7/2024 6:13
1158,t2g5:108,t2g5, temp; 30.80 humid; 78.93 quality; 33,12/7/2024 6:28
1159,t2g5:108,t2g5, temp; 32.17 humid; 75.38 quality; 33,12/7/2024 6:43
1160,t2g5:108,t2g5, temp; 28.40 humid; 73.40 quality; 35,12/7/2024 6:58
1161,t2g5:108,t2g5, temp; 30.46 humid; 71.78 quality; 36,12/7/2024 7:13
1162,t2g5:108,t2g5, temp; 30.11 humid; 70.15 quality; 35,12/7/2024 7:28
1163,t2g5:108,t2g5, temp; 31.14 humid; 68.53 quality; 36,12/7/2024 7:43
1164,t2g5:108,t2g5, temp; 31.48 humid; 66.56 quality; 37,12/7/2024 7:58
1165,t2g5:108,t2g5, temp; 27.72 humid; 64.59 quality; 36,12/7/2024 8:13
1166,t2g5:108,t2g5, temp; 32.17 humid; 62.94 quality; 36,12/7/2024 8:28
1167,t2g5:108,t2g5, temp; 32.17 humid; 61.90 quality; 37,12/7/2024 8:44
1168,t2g5:108,t2g5, temp; 31.82 humid; 61.22 quality; 36,12/7/2024 8:59
1169,t2g5:108,t2g5, temp; 29.09 humid; 60.73 quality; 36,12/7/2024 9:14
1170,t2g5:108,t2g5, temp; 30.46 humid; 60.53 quality; 35,12/7/2024 9:29
1171,t2g5:108,t2g5, temp; 29.09 humid; 60.13 quality; 35,12/7/2024 9:44
1172,t2g5:108,t2g5, temp; 33.19 humid; 60.00 quality; 35,12/7/2024 9:59
1173,t2g5:108,t2g5, temp; 33.54 humid; 59.60 quality; 36,12/7/2024 10:14
1174,t2g5:108,t2g5, temp; 27.72 humid; 59.26 quality; 36,12/7/2024 10:29
1175,t2g5:108,t2g5, temp; 30.11 humid; 59.22 quality; 37,12/7/2024 10:44
1176,t2g5:108,t2g5, temp; 28.40 humid; 59.09 quality; 35,12/7/2024 10:59
1177,t2g5:108,t2g5, temp; 30.46 humid; 59.17 quality; 35,12/7/2024 11:14
1178,t2g5:108,t2g5, temp; 32.51 humid; 58.76 quality; 36,12/7/2024 11:29
1179,t2g5:108,t2g5, temp; 30.46 humid; 58.61 quality; 36,12/7/2024 11:44
1180,t2g5:108,t2g5, temp; 30.46 humid; 60.38 quality; 36,12/7/2024 11:59
1181,t2g5:108,t2g5, temp; 30.11 humid; 60.25 quality; 36,12/7/2024 12:14
1182,t2g5:108,t2g5, temp; 32.17 humid; 60.62 quality; 32,12/7/2024 12:29
1183,t2g5:108,t2g5, temp; 28.40 humid; 60.09 quality; 35,12/7/2024 12:44
1184,t2g5:108,t2g5, temp; 27.72 humid; 60.38 quality; 34,12/7/2024 12:59
1185,t2g5:108,t2g5, temp; 31.14 humid; 61.06 quality; 35,12/7/2024 13:14
1186,t2g5:108,t2g5, temp; 32.85 humid; 61.17 quality; 36,12/7/2024 13:29
1187,t2g5:108,t2g5, temp; 28.74 humid; 61.39 quality; 36,12/7/2024 13:44
1188,t2g5:108,t2g5, temp; 33.19 humid; 61.80 quality; 36,12/7/2024 13:59
1189,t2g5:108,t2g5, temp; 31.48 humid; 62.75 quality; 36,12/7/2024 14:14
1190,t2g5:108,t2g5, temp; 29.09 humid; 64.13 quality; 35,12/7/2024 14:29
1191,t2g5:108,t2g5, temp; 31.14 humid; 63.40 quality; 35,12/7/2024 14:44
1192,t2g5:108,t2g5, temp; 31.48 humid; 63.01 quality; 37,12/7/2024 14:59
1193,t2g5:108,t2g5, temp; 28.06 humid; 63.92 quality; 36,12/7/2024 15:14
1194,t2g5:108,t2g5, temp; 31.48 humid; 63.78 quality; 37,12/7/2024 15:29
1195,t2g5:108,t2g5, temp; 28.40 humid; 63.00 quality; 37,12/7/2024 15:44
1196,t2g5:108,t2g5, temp; 27.72 humid; 63.39 quality; 36,12/7/2024 16:00
1197,t2g5:108,t2g5, temp; 28.74 humid; 63.18 quality; 38,12/7/2024 16:15
1198,t2g5:108,t2g5, temp; 28.74 humid; 63.16 quality; 38,12/7/2024 16:30
1199,t2g5:108,t2g5, temp; 33.19 humid; 62.96 quality; 38,12/7/2024 16:45
1200,t2g5:108,t2g5, temp; 28.06 humid; 63.14 quality; 39,12/7/2024 17:00
1201,t2g5:108,t2g5, temp; 28.74 humid; 63.30 quality; 39,12/7/2024 17:15
1202,t2g5:108,t2g5, temp; 28.40 humid; 63.42 quality; 39,12/7/2024 17:30
1203,t2g5:108,t2g5, temp; 31.14 humid; 63.39 quality; 40,12/7/2024 17:45
1204,t2g5:108,t2g5, temp; 31.82 humid; 63.67 quality; 40,12/7/2024 18:00
1205,t2g5:108,t2g5, temp; 32.51 humid; 64.11 quality; 41,12/7/2024 18:15
1206,t2g5:108,t2g5, temp; 29.43 humid; 64.33 quality; 41,12/7/2024 18:30
1207,t2g5:108,t2g5, temp; 33.88 humid; 64.49 quality; 41,12/7/2024 18:45
1208,t2g5:108,t2g5, temp; 29.43 humid; 64.16 quality; 42,12/7/2024 19:00
1209,t2g5:108,t2g5, temp; 32.85 humid; 63.35 quality; 42,12/7/2024 19:15
1210,t2g5:108,t2g5, temp; 33.88 humid; 62.99 quality; 43,12/7/2024 19:30
1211,t2g5:108,t2g5, temp; 28.40 humid; 62.57 quality; 43,12/7/2024 19:45
1212,t2g5:108,t2g5, temp; 33.54 humid; 62.64 quality; 44,12/7/2024 20:00
1213,t2g5:108,t2g5, temp; 33.19 humid; 62.96 quality; 45,12/7/2024 20:15
1214,t2g5:108,t2g5, temp; 28.74 humid; 63.73 quality; 45,12/7/2024 20:30
1215,t2g5:108,t2g5, temp; 29.77 humid; 64.32 quality; 46,12/7/2024 20:45
1216,t2g5:108,t2g5, temp; 32.85 humid; 65.37 quality; 46,12/7/2024 21:00
1217,t2g5:108,t2g5, temp; 30.11 humid; 66.41 quality; 47,12/7/2024 21:15
1218,t2g5:108,t2g5, temp; 29.09 humid; 67.16 quality; 46,12/7/2024 21:30
1219,t2g5:108,t2g5, temp; 32.17 humid; 67.39 quality; 46,12/7/2024 21:45
1220,t2g5:108,t2g5, temp; 32.17 humid; 67.75 quality; 47,12/7/2024 22:00
1221,t2g5:108,t2g5, temp; 33.88 humid; 68.44 quality; 47,12/7/2024 22:15
1222,t2g5:108,t2g5, temp; 30.80 humid; 69.33 quality; 48,12/7/2024 22:30
1223,t2g5:108,t2g5, temp; 28.40 humid; 70.12 quality; 47,12/7/2024 22:45
1224,t2g5:108,t2g5, temp; 28.40 humid; 70.89 quality; 46,12/7/2024 23:00
1225,t2g5:108,t2g5, temp; 28.74 humid; 71.67 quality; 46,12/7/2024 23:16
1226,t2g5:108,t2g5, temp; 29.77 humid; 72.15 quality; 47,12/7/2024 23:31
1227,t2g5:108,t2g5, temp; 28.06 humid; 72.80 quality; 45,12/7/2024 23:46
1228,t2g5:108,t2g5, temp; 29.77 humid; 73.44 quality; 46,13/7/2024 0:01
1229,t2g5:108,t2g5, temp; 32.85 humid; 74.23 quality; 45,13/7/2024 0:16
1230,t2g5:108,t2g5, temp; 30.46 humid; 74.74 quality; 45,13/7/2024 0:31
1231,t2g5:108,t2g5, temp; 31.48 humid; 75.24 quality; 46,13/7/2024 0:46
1232,t2g5:108,t2g5, temp; 30.11 humid; 75.58 quality; 46,13/7/2024 1:01
1233,t2g5:108,t2g5, temp; 28.74 humid; 76.46 quality; 45,13/7/2024 1:16
1234,t2g5:108,t2g5, temp; 31.82 humid; 76.83 quality; 45,13/7/2024 1:31
1235,t2g5:108,t2g5, temp; 33.54 humid; 77.29 quality; 45,13/7/2024 1:46
1236,t2g5:108,t2g5, temp; 28.06 humid; 77.62 quality; 44,13/7/2024 2:01
1237,t2g5:108,t2g5, temp; 32.17 humid; 78.23 quality; 45,13/7/2024 2:16
1238,t2g5:108,t2g5, temp; 29.77 humid; 78.43 quality; 45,13/7/2024 2:31
1239,t2g5:108,t2g5, temp; 30.11 humid; 78.79 quality; 44,13/7/2024 2:46
1240,t2g5:108,t2g5, temp; 29.43 humid; 78.92 quality; 44,13/7/2024 3:01
1241,t2g5:108,t2g5, temp; 31.14 humid; 79.31 quality; 44,13/7/2024 3:16
1242,t2g5:108,t2g5, temp; 27.38 humid; 79.92 quality; 44,13/7/2024 3:31
1243,t2g5:108,t2g5, temp; 31.48 humid; 80.65 quality; 43,13/7/2024 3:46
1244,t2g5:108,t2g5, temp; 33.54 humid; 80.90 quality; 43,13/7/2024 4:01
1245,t2g5:108,t2g5, temp; 33.54 humid; 81.32 quality; 43,13/7/2024 4:16
1246,t2g5:108,t2g5, temp; 33.54 humid; 81.21 quality; 45,13/7/2024 4:31
1247,t2g5:108,t2g5, temp; 30.11 humid; 81.44 quality; 44,13/7/2024 4:46
1248,t2g5:108,t2g5, temp; 32.51 humid; 81.76 quality; 44,13/7/2024 5:01
1249,t2g5:108,t2g5, temp; 33.88 humid; 82.30 quality; 43,13/7/2024 5:16
1250,t2g5:108,t2g5, temp; 33.88 humid; 82.56 quality; 43,13/7/2024 5:31
1251,t2g5:108,t2g5, temp; 28.40 humid; 82.67 quality; 43,13/7/2024 5:46
1252,t2g5:108,t2g5, temp; 32.85 humid; 82.76 quality; 43,13/7/2024 6:01
1253,t2g5:108,t2g5, temp; 33.88 humid; 83.08 quality; 43,13/7/2024 6:16
1254,t2g5:108,t2g5, temp; 32.85 humid; 83.05 quality; 44,13/7/2024 6:31
1255,t2g5:108,t2g5, temp; 29.43 humid; 83.18 quality; 43,13/7/2024 6:47
1256,t2g5:108,t2g5, temp; 27.38 humid; 83.25 quality; 42,13/7/2024 7:02
1257,t2g5:108,t2g5, temp; 31.48 humid; 83.59 quality; 43,13/7/2024 7:17
1258,t2g5:108,t2g5, temp; 30.80 humid; 83.45 quality; 44,13/7/2024 7:32
1259,t2g5:108,t2g5, temp; 32.17 humid; 83.56 quality; 44,13/7/2024 7:47
1260,t2g5:108,t2g5, temp; 32.51 humid; 83.61 quality; 44,13/7/2024 8:02
1261,t2g5:108,t2g5, temp; 31.14 humid; 83.83 quality; 45,13/7/2024 8:17
1262,t2g5:108,t2g5, temp; 31.14 humid; 83.91 quality; 45,13/7/2024 8:32
1263,t2g5:108,t2g5, temp; 33.88 humid; 83.90 quality; 44,13/7/2024 8:47
1264,t2g5:108,t2g5, temp; 32.85 humid; 83.76 quality; 43,13/7/2024 9:02
1265,t2g5:108,t2g5, temp; 27.38 humid; 83.68 quality; 42,13/7/2024 9:17
1266,t2g5:108,t2g5, temp; 32.85 humid; 83.30 quality; 42,13/7/2024 9:32
1267,t2g5:108,t2g5, temp; 28.40 humid; 82.82 quality; 40,13/7/2024 9:47
1268,t2g5:108,t2g5, temp; 31.82 humid; 82.22 quality; 36,13/7/2024 10:02
1269,t2g5:108,t2g5, temp; 32.51 humid; 81.80 quality; 38,13/7/2024 10:17
1270,t2g5:108,t2g5, temp; 30.11 humid; 80.79 quality; 37,13/7/2024 10:32
1271,t2g5:108,t2g5, temp; 27.72 humid; 80.56 quality; 34,13/7/2024 10:47
1272,t2g5:108,t2g5, temp; 29.09 humid; 79.63 quality; 36,13/7/2024 11:02
1273,t2g5:108,t2g5, temp; 30.46 humid; 79.13 quality; 35,13/7/2024 11:17
1274,t2g5:108,t2g5, temp; 33.19 humid; 79.67 quality; 35,13/7/2024 11:32
1275,t2g5:108,t2g5, temp; 33.19 humid; 79.07 quality; 35,13/7/2024 11:47
1276,t2g5:108,t2g5, temp; 29.43 humid; 78.80 quality; 36,13/7/2024 12:02
1277,t2g5:108,t2g5, temp; 33.19 humid; 78.28 quality; 35,13/7/2024 12:17
1278,t2g5:108,t2g5, temp; 33.19 humid; 78.03 quality; 34,13/7/2024 12:32
1279,t2g5:108,t2g5, temp; 28.06 humid; 77.66 quality; 35,13/7/2024 12:47
1280,t2g5:108,t2g5, temp; 32.17 humid; 76.72 quality; 34,13/7/2024 13:02
1281,t2g5:108,t2g5, temp; 29.43 humid; 75.34 quality; 34,13/7/2024 13:17
1282,t2g5:108,t2g5, temp; 33.19 humid; 75.00 quality; 35,13/7/2024 13:32
1283,t2g5:108,t2g5, temp; 30.46 humid; 74.57 quality; 35,13/7/2024 13:47
1284,t2g5:108,t2g5, temp; 27.38 humid; 74.85 quality; 35,13/7/2024 14:03
1285,t2g5:108,t2g5, temp; 27.72 humid; 74.17 quality; 34,13/7/2024 14:18
1286,t2g5:108,t2g5, temp; 29.43 humid; 73.50 quality; 34,13/7/2024 14:33
1287,t2g5:108,t2g5, temp; 31.48 humid; 73.59 quality; 35,13/7/2024 14:48
1288,t2g5:108,t2g5, temp; 31.82 humid; 74.20 quality; 34,13/7/2024 15:03
1289,t2g5:108,t2g5, temp; 27.38 humid; 73.70 quality; 35,13/7/2024 15:18
1290,t2g5:108,t2g5, temp; 30.80 humid; 72.78 quality; 35,13/7/2024 15:33
1291,t2g5:108,t2g5, temp; 32.85 humid; 72.77 quality; 35,13/7/2024 15:48
1292,t2g5:108,t2g5, temp; 31.48 humid; 73.31 quality; 33,13/7/2024 16:03
1293,t2g5:108,t2g5, temp; 29.43 humid; 72.32 quality; 34,13/7/2024 16:18
1294,t2g5:108,t2g5, temp; 32.17 humid; 72.45 quality; 34,13/7/2024 16:33
1295,t2g5:108,t2g5, temp; 29.09 humid; 71.38 quality; 35,13/7/2024 16:48
1296,t2g5:108,t2g5, temp; 29.77 humid; 70.78 quality; 34,13/7/2024 17:03
1297,t2g5:108,t2g5, temp; 29.77 humid; 70.95 quality; 35,13/7/2024 17:18
1298,t2g5:108,t2g5, temp; 32.51 humid; 70.90 quality; 35,13/7/2024 17:33
1299,t2g5:108,t2g5, temp; 33.54 humid; 70.60 quality; 34,13/7/2024 17:48
1300,t2g5:108,t2g5, temp; 28.40 humid; 70.85 quality; 35,13/7/2024 18:03
1301,t2g5:108,t2g5, temp; 30.80 humid; 71.80 quality; 35,13/7/2024 18:18
1302,t2g5:108,t2g5, temp; 28.06 humid; 72.71 quality; 35,13/7/2024 18:33
1303,t2g5:108,t2g5, temp; 32.17 humid; 73.62 quality; 34,13/7/2024 18:48
1304,t2g5:108,t2g5, temp; 28.74 humid; 74.27 quality; 34,13/7/2024 19:03
1305,t2g5:108,t2g5, temp; 31.14 humid; 74.68 quality; 34,13/7/2024 19:18
1306,t2g5:108,t2g5, temp; 31.48 humid; 75.00 quality; 35,13/7/2024 19:33
1307,t2g5:108,t2g5, temp; 29.09 humid; 75.75 quality; 35,13/7/2024 19:48
1308,t2g5:108,t2g5, temp; 27.38 humid; 75.55 quality; 35,13/7/2024 20:03
1309,t2g5:108,t2g5, temp; 31.14 humid; 75.98 quality; 35,13/7/2024 20:18
1310,t2g5:108,t2g5, temp; 33.88 humid; 76.19 quality; 35,13/7/2024 20:33
1311,t2g5:108,t2g5, temp; 33.19 humid; 76.36 quality; 35,13/7/2024 20:48
1312,t2g5:108,t2g5, temp; 27.72 humid; 76.36 quality; 36,13/7/2024 21:03
1313,t2g5:108,t2g5, temp; 27.38 humid; 76.71 quality; 36,13/7/2024 21:19
1314,t2g5:108,t2g5, temp; 31.14 humid; 76.64 quality; 37,13/7/2024 21:34
1315,t2g5:108,t2g5, temp; 32.51 humid; 76.89 quality; 38,13/7/2024 21:49
1316,t2g5:108,t2g5, temp; 27.38 humid; 76.96 quality; 38,13/7/2024 22:04
1317,t2g5:108,t2g5, temp; 29.43 humid; 77.26 quality; 38,13/7/2024 22:19
1318,t2g5:108,t2g5, temp; 31.48 humid; 76.95 quality; 38,13/7/2024 22:34
1319,t2g5:108,t2g5, temp; 30.11 humid; 76.86 quality; 38,13/7/2024 22:49
1320,t2g5:108,t2g5, temp; 33.54 humid; 77.10 quality; 38,13/7/2024 23:04
1321,t2g5:108,t2g5, temp; 29.43 humid; 77.02 quality; 38,13/7/2024 23:19
1322,t2g5:108,t2g5, temp; 33.54 humid; 77.73 quality; 37,13/7/2024 23:34
1323,t2g5:108,t2g5, temp; 29.43 humid; 77.41 quality; 37,13/7/2024 23:49
1324,t2g5:108,t2g5, temp; 30.11 humid; 77.64 quality; 38,14/7/2024 0:04
1325,t2g5:108,t2g5, temp; 32.17 humid; 77.49 quality; 37,14/7/2024 0:19
1326,t2g5:108,t2g5, temp; 28.40 humid; 77.61 quality; 38,14/7/2024 0:34
1327,t2g5:108,t2g5, temp; 28.40 humid; 77.72 quality; 38,14/7/2024 0:49
1328,t2g5:108,t2g5, temp; 28.06 humid; 77.75 quality; 38,14/7/2024 1:04
1329,t2g5:108,t2g5, temp; 31.14 humid; 78.17 quality; 38,14/7/2024 1:19
1330,t2g5:108,t2g5, temp; 31.82 humid; 78.26 quality; 37,14/7/2024 1:34
1331,t2g5:108,t2g5, temp; 30.11 humid; 78.37 quality; 37,14/7/2024 1:49
1332,t2g5:108,t2g5, temp; 33.19 humid; 78.52 quality; 37,14/7/2024 2:04
1333,t2g5:108,t2g5, temp; 31.14 humid; 78.49 quality; 37,14/7/2024 2:19
1334,t2g5:108,t2g5, temp; 33.88 humid; 78.58 quality; 37,14/7/2024 2:34
1335,t2g5:108,t2g5, temp; 31.48 humid; 78.71 quality; 37,14/7/2024 2:49
1336,t2g5:108,t2g5, temp; 31.48 humid; 78.62 quality; 37,14/7/2024 3:04
1337,t2g5:108,t2g5, temp; 31.48 humid; 79.00 quality; 38,14/7/2024 3:19
1338,t2g5:108,t2g5, temp; 27.38 humid; 78.79 quality; 37,14/7/2024 3:34
1339,t2g5:108,t2g5, temp; 28.40 humid; 79.02 quality; 38,14/7/2024 3:49
1340,t2g5:108,t2g5, temp; 33.54 humid; 78.93 quality; 38,14/7/2024 4:04
1341,t2g5:108,t2g5, temp; 30.46 humid; 79.16 quality; 38,14/7/2024 4:20
1342,t2g5:108,t2g5, temp; 31.48 humid; 79.36 quality; 38,14/7/2024 4:35
1343,t2g5:108,t2g5, temp; 28.06 humid; 80.06 quality; 37,14/7/2024 4:50
1344,t2g5:108,t2g5, temp; 30.11 humid; 79.95 quality; 36,14/7/2024 5:05
1345,t2g5:108,t2g5, temp; 32.85 humid; 80.01 quality; 37,14/7/2024 5:20
1346,t2g5:108,t2g5, temp; 31.48 humid; 80.01 quality; 36,14/7/2024 5:35
1347,t2g5:108,t2g5, temp; 33.19 humid; 79.95 quality; 35,14/7/2024 5:50
1348,t2g5:108,t2g5, temp; 28.40 humid; 79.98 quality; 37,14/7/2024 6:05
1349,t2g5:108,t2g5, temp; 28.06 humid; 80.06 quality; 35,14/7/2024 6:20
1350,t2g5:108,t2g5, temp; 28.74 humid; 79.94 quality; 36,14/7/2024 6:35
1351,t2g5:108,t2g5, temp; 32.85 humid; 80.12 quality; 37,14/7/2024 6:50
1352,t2g5:108,t2g5, temp; 30.80 humid; 80.22 quality; 38,14/7/2024 7:05
1353,t2g5:108,t2g5, temp; 32.51 humid; 80.28 quality; 37,14/7/2024 7:20
1354,t2g5:108,t2g5, temp; 29.09 humid; 81.26 quality; 37,14/7/2024 7:35
1355,t2g5:108,t2g5, temp; 30.11 humid; 80.55 quality; 38,14/7/2024 7:50
1356,t2g5:108,t2g5, temp; 28.74 humid; 80.43 quality; 37,14/7/2024 8:05
1357,t2g5:108,t2g5, temp; 29.43 humid; 80.15 quality; 36,14/7/2024 8:20
1358,t2g5:108,t2g5, temp; 29.09 humid; 79.90 quality; 36,14/7/2024 8:35
1359,t2g5:108,t2g5, temp; 32.51 humid; 80.27 quality; 35,14/7/2024 8:50
1360,t2g5:108,t2g5, temp; 28.74 humid; 80.29 quality; 36,14/7/2024 9:05
1361,t2g5:108,t2g5, temp; 28.74 humid; 80.27 quality; 35,14/7/2024 9:20
1362,t2g5:108,t2g5, temp; 31.82 humid; 80.14 quality; 43,14/7/2024 9:35
1363,t2g5:108,t2g5, temp; 33.54 humid; 79.50 quality; 41,14/7/2024 9:50
1364,t2g5:108,t2g5, temp; 28.74 humid; 79.17 quality; 41,14/7/2024 10:05
1365,t2g5:108,t2g5, temp; 27.72 humid; 78.86 quality; 40,14/7/2024 10:20
1366,t2g5:108,t2g5, temp; 30.46 humid; 79.06 quality; 39,14/7/2024 10:35
1367,t2g5:108,t2g5, temp; 33.19 humid; 78.47 quality; 39,14/7/2024 10:50
1368,t2g5:108,t2g5, temp; 28.74 humid; 77.78 quality; 38,14/7/2024 11:06
1369,t2g5:108,t2g5, temp; 29.43 humid; 77.44 quality; 39,14/7/2024 11:21
1370,t2g5:108,t2g5, temp; 28.74 humid; 77.15 quality; 38,14/7/2024 11:36
1371,t2g5:108,t2g5, temp; 31.14 humid; 76.99 quality; 40,14/7/2024 11:51
1372,t2g5:108,t2g5, temp; 33.19 humid; 76.88 quality; 39,14/7/2024 12:06
1373,t2g5:108,t2g5, temp; 33.54 humid; 76.09 quality; 38,14/7/2024 12:21
1374,t2g5:108,t2g5, temp; 29.09 humid; 75.41 quality; 39,14/7/2024 12:36
1375,t2g5:108,t2g5, temp; 33.88 humid; 74.43 quality; 41,14/7/2024 12:51
1376,t2g5:108,t2g5, temp; 33.88 humid; 73.14 quality; 37,14/7/2024 13:06
1377,t2g5:108,t2g5, temp; 32.51 humid; 72.84 quality; 37,14/7/2024 13:21
1378,t2g5:108,t2g5, temp; 30.11 humid; 72.63 quality; 38,14/7/2024 13:36
1379,t2g5:108,t2g5, temp; 33.19 humid; 72.48 quality; 39,14/7/2024 13:51
1380,t2g5:108,t2g5, temp; 27.38 humid; 71.81 quality; 39,14/7/2024 14:06
1381,t2g5:108,t2g5, temp; 33.54 humid; 71.03 quality; 38,14/7/2024 14:21
1382,t2g5:108,t2g5, temp; 29.43 humid; 71.06 quality; 39,14/7/2024 14:36
1383,t2g5:108,t2g5, temp; 33.19 humid; 71.04 quality; 39,14/7/2024 14:51
1384,t2g5:108,t2g5, temp; 32.51 humid; 70.72 quality; 40,14/7/2024 15:06
1385,t2g5:108,t2g5, temp; 32.17 humid; 70.63 quality; 39,14/7/2024 15:21
1386,t2g5:108,t2g5, temp; 30.11 humid; 70.84 quality; 40,14/7/2024 15:36
1387,t2g5:108,t2g5, temp; 28.06 humid; 70.89 quality; 42,14/7/2024 15:51
1388,t2g5:108,t2g5, temp; 32.85 humid; 70.59 quality; 40,14/7/2024 16:06
1389,t2g5:108,t2g5, temp; 33.88 humid; 70.78 quality; 41,14/7/2024 16:21
1390,t2g5:108,t2g5, temp; 28.06 humid; 70.39 quality; 40,14/7/2024 16:36
1391,t2g5:108,t2g5, temp; 32.85 humid; 70.22 quality; 39,14/7/2024 16:51
1392,t2g5:108,t2g5, temp; 27.72 humid; 70.68 quality; 40,14/7/2024 17:06
1393,t2g5:108,t2g5, temp; 29.77 humid; 71.38 quality; 39,14/7/2024 17:21
1394,t2g5:108,t2g5, temp; 31.14 humid; 72.24 quality; 40,14/7/2024 17:36
1395,t2g5:108,t2g5, temp; 28.06 humid; 72.56 quality; 39,14/7/2024 17:51
1396,t2g5:108,t2g5, temp; 32.17 humid; 73.03 quality; 40,14/7/2024 18:07
1397,t2g5:108,t2g5, temp; 27.72 humid; 73.15 quality; 39,14/7/2024 18:22
1398,t2g5:108,t2g5, temp; 28.06 humid; 73.13 quality; 39,14/7/2024 18:37
