id,clientID,topic,message,timestamp
1571,t1g2:110,t1g2,25.77;66.68;42,2024-07-22 13:35:18
1572,t1g2:110,t1g2,25.79;67.28;43,2024-07-22 13:50:18
1573,t1g2:110,t1g2,25.82;67.13;44,2024-07-22 14:05:18
1574,t1g2:110,t1g2,25.96;67.34;44,2024-07-22 14:20:18
1575,t1g2:110,t1g2,26.10;67.56;44,2024-07-22 14:35:17
1576,t1g2:110,t1g2,26.33;67.25;43,2024-07-22 14:50:17
1577,t1g2:110,t1g2,26.32;67.56;43,2024-07-22 15:05:17
1578,t1g2:110,t1g2,26.37;67.36;43,2024-07-22 15:20:17
1579,t1g2:110,t1g2,26.35;67.50;42,2024-07-22 15:35:17
1580,t1g2:110,t1g2,26.37;67.27;42,2024-07-22 15:50:17
1581,t1g2:110,t1g2,25.88;69.10;43,2024-07-22 16:05:17
1582,t1g2:110,t1g2,26.44;67.11;43,2024-07-22 16:20:16
1583,t1g2:110,t1g2,26.56;67.45;43,2024-07-22 16:35:16
1584,t1g2:110,t1g2,26.54;66.99;42,2024-07-22 16:50:16
1585,t1g2:110,t1g2,26.61;67.63;41,2024-07-22 17:05:16
1586,t1g2:110,t1g2,26.46;68.00;41,2024-07-22 17:20:16
1587,t1g2:110,t1g2,26.70;67.74;42,2024-07-22 17:35:16
1588,t1g2:110,t1g2,26.64;67.96;41,2024-07-22 17:50:15
1589,t1g2:110,t1g2,26.63;67.14;41,2024-07-22 18:05:15
1590,t1g2:110,t1g2,26.51;67.52;43,2024-07-22 18:20:15
1591,t1g2:110,t1g2,26.44;67.32;42,2024-07-22 18:35:15
1592,t1g2:110,t1g2,26.37;67.37;42,2024-07-22 18:50:15
1593,t1g2:110,t1g2,26.08;68.32;42,2024-07-22 19:05:15
1594,t1g2:110,t1g2,26.37;70.14;40,2024-07-22 19:20:15
1595,t1g2:110,t1g2,26.58;71.18;40,2024-07-22 19:35:15
1596,t1g2:110,t1g2,26.50;72.25;39,2024-07-22 19:50:14
1597,t1g2:110,t1g2,26.67;72.54;38,2024-07-22 20:05:14
1598,t1g2:110,t1g2,26.74;73.36;38,2024-07-22 20:20:14
1599,t1g2:110,t1g2,26.75;73.43;37,2024-07-22 20:35:14
1600,t1g2:110,t1g2,26.80;73.50;38,2024-07-22 20:50:14
1601,t1g2:110,t1g2,26.83;74.39;38,2024-07-22 21:05:14
1602,t1g2:110,t1g2,26.80;74.89;38,2024-07-22 21:20:14
1603,t1g2:110,t1g2,26.83;75.24;38,2024-07-22 21:35:14
1604,t1g2:110,t1g2,26.85;75.55;38,2024-07-22 21:50:13
1605,t1g2:110,t1g2,26.88;76.39;39,2024-07-22 22:05:13
1606,t1g2:110,t1g2,26.95;75.85;39,2024-07-22 22:20:13
1607,t1g2:110,t1g2,26.91;76.80;38,2024-07-22 22:35:13
1608,t1g2:110,t1g2,26.92;76.91;38,2024-07-22 22:50:13
1609,t1g2:110,t1g2,26.95;76.63;39,2024-07-22 23:05:13
1610,t1g2:110,t1g2,26.92;77.11;39,2024-07-22 23:20:13
1611,t1g2:110,t1g2,26.97;77.29;39,2024-07-22 23:35:13
1612,t1g2:110,t1g2,26.97;77.48;39,2024-07-22 23:50:12
1613,t1g2:110,t1g2,26.98;77.48;39,2024-07-23 00:05:12
1614,t1g2:110,t1g2,26.99;77.81;39,2024-07-23 00:20:12
1615,t1g2:110,t1g2,27.02;78.18;40,2024-07-23 00:35:12
1616,t1g2:110,t1g2,27.02;78.27;40,2024-07-23 00:50:12
1617,t1g2:110,t1g2,27.02;78.21;40,2024-07-23 01:05:12
1618,t1g2:110,t1g2,27.04;78.59;40,2024-07-23 01:20:12
1619,t1g2:110,t1g2,27.05;79.20;39,2024-07-23 01:35:12
1620,t1g2:110,t1g2,27.06;79.96;39,2024-07-23 01:50:12
1621,t1g2:110,t1g2,27.08;80.08;38,2024-07-23 02:05:12
1622,t1g2:110,t1g2,27.11;80.41;39,2024-07-23 02:20:12
1623,t1g2:110,t1g2,27.09;80.05;39,2024-07-23 02:35:12
1624,t1g2:110,t1g2,27.12;80.25;40,2024-07-23 02:50:12
1625,t1g2:110,t1g2,27.09;80.14;40,2024-07-23 03:05:12
1626,t1g2:110,t1g2,27.11;80.43;40,2024-07-23 03:20:12
1627,t1g2:110,t1g2,27.12;80.35;39,2024-07-23 03:35:12
1628,t1g2:110,t1g2,27.13;80.47;39,2024-07-23 03:50:11
1629,t1g2:110,t1g2,27.15;80.58;40,2024-07-23 04:05:11
1630,t1g2:110,t1g2,27.15;80.54;39,2024-07-23 04:20:11
1631,t1g2:110,t1g2,27.13;80.67;40,2024-07-23 04:35:11
1632,t1g2:110,t1g2,27.16;80.46;40,2024-07-23 04:50:11
1633,t1g2:110,t1g2,27.18;81.31;39,2024-07-23 05:05:11
1634,t1g2:110,t1g2,27.18;81.41;39,2024-07-23 05:20:10
1635,t1g2:110,t1g2,27.19;81.92;40,2024-07-23 05:35:10
1636,t1g2:110,t1g2,27.16;81.94;39,2024-07-23 05:50:10
1637,t1g2:110,t1g2,27.16;82.07;39,2024-07-23 06:05:10
1638,t1g2:110,t1g2,27.19;82.32;39,2024-07-23 06:20:09
1639,t1g2:110,t1g2,27.56;78.59;39,2024-07-23 06:35:09
1640,t1g2:110,t1g2,27.21;75.27;42,2024-07-23 06:50:09
1641,t1g2:110,t1g2,26.88;73.18;45,2024-07-23 07:05:09
1642,t1g2:110,t1g2,26.58;71.94;46,2024-07-23 07:20:09
1643,t1g2:110,t1g2,26.29;70.75;47,2024-07-23 07:35:08
1644,t1g2:110,t1g2,26.15;69.56;47,2024-07-23 07:50:08
1645,t1g2:110,t1g2,25.87;67.91;47,2024-07-23 08:05:08
1646,t1g2:110,t1g2,25.61;66.40;47,2024-07-23 08:20:08
1647,t1g2:110,t1g2,25.45;65.22;46,2024-07-23 08:35:08
1648,t1g2:110,t1g2,25.30;64.37;47,2024-07-23 08:50:08
1649,t1g2:110,t1g2,25.20;63.91;47,2024-07-23 09:05:07
1650,t1g2:110,t1g2,25.12;63.54;47,2024-07-23 09:20:07
1651,t1g2:110,t1g2,24.99;63.27;46,2024-07-23 09:35:07
1652,t1g2:110,t1g2,25.02;63.22;46,2024-07-23 09:50:07
1653,t1g2:110,t1g2,25.03;64.44;46,2024-07-23 10:05:07
1654,t1g2:110,t1g2,25.19;63.97;46,2024-07-23 10:20:06
1655,t1g2:110,t1g2,24.83;65.03;46,2024-07-23 10:35:06
1656,t1g2:110,t1g2,25.19;64.68;45,2024-07-23 10:50:06
1657,t1g2:110,t1g2,25.17;64.95;45,2024-07-23 11:05:06
1658,t1g2:110,t1g2,25.26;65.06;45,2024-07-23 11:20:06
1659,t1g2:110,t1g2,25.33;65.00;44,2024-07-23 11:35:05
1660,t1g2:110,t1g2,25.29;65.88;46,2024-07-23 11:50:05
1661,t1g2:110,t1g2,25.41;66.05;45,2024-07-23 12:05:05
1662,t1g2:110,t1g2,25.45;65.43;46,2024-07-23 12:20:05
1663,t1g2:110,t1g2,25.45;65.40;45,2024-07-23 12:35:05
1664,t1g2:110,t1g2,25.57;66.02;47,2024-07-23 12:50:04
1665,t1g2:110,t1g2,25.52;65.42;46,2024-07-23 13:05:04
1666,t1g2:110,t1g2,25.67;65.46;45,2024-07-23 13:20:04
1667,t1g2:110,t1g2,25.68;65.95;46,2024-07-23 13:35:03
1668,t1g2:110,t1g2,25.98;66.65;45,2024-07-23 13:50:03
1669,t1g2:110,t1g2,26.16;67.49;45,2024-07-23 14:05:03
1670,t1g2:110,t1g2,26.23;67.02;45,2024-07-23 14:20:03
1671,t1g2:110,t1g2,26.23;67.09;45,2024-07-23 14:35:03
1672,t1g2:110,t1g2,26.44;66.96;45,2024-07-23 14:50:03
1673,t1g2:110,t1g2,26.53;67.16;45,2024-07-23 15:05:02
1674,t1g2:110,t1g2,26.73;67.11;45,2024-07-23 15:20:02
1675,t1g2:110,t1g2,26.78;67.37;44,2024-07-23 15:35:02
1676,t1g2:110,t1g2,26.85;66.49;44,2024-07-23 15:50:02
1677,t1g2:110,t1g2,27.04;67.17;45,2024-07-23 16:05:02
1678,t1g2:110,t1g2,27.19;67.32;45,2024-07-23 16:20:02
1679,t1g2:110,t1g2,27.24;67.35;45,2024-07-23 16:35:02
1680,t1g2:110,t1g2,27.24;67.39;45,2024-07-23 16:50:02
1681,t1g2:110,t1g2,27.26;67.07;46,2024-07-23 17:05:02
1682,t1g2:110,t1g2,27.32;66.95;45,2024-07-23 17:20:01
1683,t1g2:110,t1g2,27.26;67.18;45,2024-07-23 17:35:01
1684,t1g2:110,t1g2,27.26;66.85;44,2024-07-23 17:50:01
1685,t1g2:110,t1g2,27.13;66.60;45,2024-07-23 18:05:01
1686,t1g2:110,t1g2,26.94;66.85;45,2024-07-23 18:20:01
1687,t1g2:110,t1g2,26.71;66.79;44,2024-07-23 18:35:01
1688,t1g2:110,t1g2,26.53;66.48;44,2024-07-23 18:50:01
1689,t1g2:110,t1g2,26.27;66.71;44,2024-07-23 19:05:00
1690,t1g2:110,t1g2,26.48;67.79;44,2024-07-23 19:20:00
1691,t1g2:110,t1g2,26.61;70.22;43,2024-07-23 19:35:00
1692,t1g2:110,t1g2,26.70;70.61;42,2024-07-23 19:50:00
1693,t1g2:110,t1g2,26.78;71.67;41,2024-07-23 20:05:00
1694,t1g2:110,t1g2,26.83;73.09;40,2024-07-23 20:20:00
1695,t1g2:110,t1g2,26.88;73.97;40,2024-07-23 20:35:00
1696,t1g2:110,t1g2,26.92;74.85;38,2024-07-23 20:50:00
1697,t1g2:110,t1g2,26.98;75.69;39,2024-07-23 21:05:00
1698,t1g2:110,t1g2,27.01;76.43;37,2024-07-23 21:20:00
1699,t1g2:110,t1g2,26.99;76.30;38,2024-07-23 21:35:00
1700,t1g2:110,t1g2,27.04;76.27;37,2024-07-23 21:49:59
1701,t1g2:110,t1g2,27.05;76.86;37,2024-07-23 22:04:59
1702,t1g2:110,t1g2,27.05;77.89;37,2024-07-23 22:19:59
1703,t1g2:110,t1g2,27.09;77.92;37,2024-07-23 22:34:59
1704,t1g2:110,t1g2,27.13;78.21;37,2024-07-23 22:49:59
1705,t1g2:110,t1g2,27.08;78.06;37,2024-07-23 23:04:59
1706,t1g2:110,t1g2,27.11;78.40;38,2024-07-23 23:19:59
1707,t1g2:110,t1g2,27.12;78.94;37,2024-07-23 23:34:59
1708,t1g2:110,t1g2,27.12;78.76;38,2024-07-23 23:49:58
1709,t1g2:110,t1g2,27.13;79.02;38,2024-07-24 00:04:58
1710,t1g2:110,t1g2,27.15;79.31;37,2024-07-24 00:19:58
1711,t1g2:110,t1g2,27.12;79.17;38,2024-07-24 00:34:58
1712,t1g2:110,t1g2,27.16;79.20;37,2024-07-24 00:49:58
1713,t1g2:110,t1g2,27.15;79.61;38,2024-07-24 01:04:58
1714,t1g2:110,t1g2,27.16;79.66;38,2024-07-24 01:19:57
1715,t1g2:110,t1g2,27.18;79.89;37,2024-07-24 01:34:57
1716,t1g2:110,t1g2,27.19;79.85;37,2024-07-24 01:49:57
1717,t1g2:110,t1g2,27.21;80.12;38,2024-07-24 02:04:57
1718,t1g2:110,t1g2,27.19;80.39;38,2024-07-24 02:19:57
1719,t1g2:110,t1g2,27.22;80.05;38,2024-07-24 02:34:56
1720,t1g2:110,t1g2,27.21;80.35;38,2024-07-24 02:49:56
1721,t1g2:110,t1g2,27.18;80.39;38,2024-07-24 03:04:56
1722,t1g2:110,t1g2,27.19;80.59;38,2024-07-24 03:19:56
1723,t1g2:110,t1g2,27.19;80.27;38,2024-07-24 03:34:56
1724,t1g2:110,t1g2,27.19;80.51;39,2024-07-24 03:49:56
1725,t1g2:110,t1g2,27.18;80.84;38,2024-07-24 04:04:55
1726,t1g2:110,t1g2,27.18;80.65;38,2024-07-24 04:19:55
1727,t1g2:110,t1g2,27.21;81.00;41,2024-07-24 04:34:55
1728,t1g2:110,t1g2,27.21;81.18;38,2024-07-24 04:49:55
1729,t1g2:110,t1g2,27.24;81.09;38,2024-07-24 05:04:55
1730,t1g2:110,t1g2,27.25;81.24;38,2024-07-24 05:19:55
1731,t1g2:110,t1g2,27.26;81.22;38,2024-07-24 05:34:55
1732,t1g2:110,t1g2,27.21;81.54;38,2024-07-24 05:49:54
1733,t1g2:110,t1g2,27.25;81.67;38,2024-07-24 06:04:54
1734,t1g2:110,t1g2,27.22;81.74;38,2024-07-24 06:19:54
1735,t1g2:110,t1g2,27.54;78.20;38,2024-07-24 06:34:54
1736,t1g2:110,t1g2,27.28;75.32;40,2024-07-24 06:49:54
1737,t1g2:110,t1g2,26.91;73.81;44,2024-07-24 07:04:54
1738,t1g2:110,t1g2,26.77;72.64;46,2024-07-24 07:19:54
1739,t1g2:110,t1g2,26.53;71.67;47,2024-07-24 07:34:54
1740,t1g2:110,t1g2,26.26;70.22;47,2024-07-24 07:49:54
1741,t1g2:110,t1g2,26.06;68.73;47,2024-07-24 08:04:53
1742,t1g2:110,t1g2,25.75;67.17;46,2024-07-24 08:19:53
1743,t1g2:110,t1g2,25.64;65.77;46,2024-07-24 08:34:53
1744,t1g2:110,t1g2,25.41;65.22;46,2024-07-24 08:49:53
1745,t1g2:110,t1g2,25.31;64.68;46,2024-07-24 09:04:53
1746,t1g2:110,t1g2,25.24;64.14;44,2024-07-24 09:19:52
1747,t1g2:110,t1g2,25.17;64.33;45,2024-07-24 09:34:52
1748,t1g2:110,t1g2,25.09;63.81;44,2024-07-24 09:49:52
